imdbId,title,tags
tt1202344,ab... bas!,"thriller chetanyaadeep shawarali arunbakshi chitrapama rajeshkumarsingh career woman somiya (diana hayden) meets her dream man in karan (shawar ali). they soon wed, and for years all is blissful … till somiya learns of her spouse's affair. crushed, she confronts him -- but regrets it after karan gets physical. unable to endure his abuse and adultery, somiya escapes with their daughter. when the irate karan hunts them down and threatens to kill them, can somiya summon her mettle and teach him a lesson he won't forget?"
tt1202517,barah aana,"comedy crime drama naseeruddinshah vijayraaz arjunmathur violanteplacido rajamenon barah aana is a comedy of real life set in today's mumbai. the story revolves around three unlikely friends: a driver (naseeruddin shah), a watchman (vijay raaz) and a waiter (arjun mathur). the driver is an older man, stoic but dependable. the watchman, in his 30's, is a pushover at work but otherwise mischievous. the waiter is a young, swaggering chap, brimming with ambition. living together, their different attitudes make for an interesting banter.at some point, misfortune befalls the watchman, and due to a series of chance events, he stumbles into a crime. striking upon a seemingly low-risk way to make good money, and discovering a new sense of self-confidence, he tries to entice the others to join him in a series of such crimes. cat and mouse games ensue between the three as personalities change, but events soon spiral out of control, leading them in a direction that none of them had ever wanted to take..."
tt1202540,dil bole hadippa!,"comedy drama sport shahidkapoor ranimukerji anupamkher daliptahil anuragsingh veera, a fire-cracker of a girl who lives in a small village but dreams of playing cricket in the big league. rohan is an accomplished captain of a county cricket team in england. rohan returns to india to captain his father's cricket team which has been losing for the last 8 years. in a village where girls don't play cricket, veera has to put on a put on a turban & beard to live her dream."
tt1214948,bhram: an illusion,drama mystery romance dinomorea milindsoman sheetalmenon simonesingh pavankaul a substance-abusing model believes that her wealthy boyfriend's brother molested and killer her sister.
tt1216276,26th july at barista,drama ajita himanichawla sumeetchawla sureshdubey mohansharma the movie is a salute to the spirit of mumbai and world humanity. the natural catastrophe which destructed many lives of people and property and laid the bare fact that nobody is above the nature. but the human spirit moves ahead to fight &amp; make his &amp; other lives for a better tomorrow. an example to glory and fighting spirit of mumbaikars.
tt1216300,jannat: in search of heaven...,crime drama romance emraanhashmi sonalchauhan shakeelkhan sameerkochhar kunaldeshmukh a gambler turns into a cricket bookie banking on his sixth sense for the game. but his urge to make quick money pushes him into match-fixing and he loses control of his life and love.
tt1217608,yaar meri zindagi,"drama family musical amitabhbachchan shatrughansinha sharda sudhachandran ashokgupta mukuldutt a story of two friends, one is thakur and the other a doctor. a journey how two friends egos clash and they turn foes."
tt1218038,the president is coming,comedy konkonasensharma shernazpatel shivanitanksale anandtiwari kunaalroykapur six young contestants undergo bizarre tests and stop at nothing to top the list of the young faces responsible for shaping 'the new india' and eventually meet george bush.
tt1218345,dil kabaddi,"comedy drama irrfankhan rahulbose rahulkhanna konkonasensharma anilsenior rishi sharma and his wife, simi, are hoping for news of a baby when their friends samit and mita call them together. shockingly however, they are announcing their separation."
tt1220718,via darjeeling,"drama mystery thriller kaykaymenon sonalikulkarni parvindabas vinaypathak arindamnandy via darjeeling is the story of a honeymooning couple ankur (kay kay menon) and rimli (sonali kulkarni) who are very much in love. on the day of their departure from darjeeling, ankur disappears mysteriously leaving rimli all alone frantically searching for him. here enters the policeman robin dutt (vinay pathak) who tries to trace ankur, but in vain. the story then moves onto a group of friends partying and having a good time, where robin who is one of the guests narrates the story of ankur and rimli to his friends. how each one of them make their own interpretations as to what happened to ankur makes the movie an interesting watch."
tt1221133,emi: liya hai to chukana padega,"comedy crime drama malaikaarora arunbakshi aashishchaudhary snehaldabi saurabhkabra (extension: easy monthly installment - liya hai toh chukana padega!) is a 2008 bollywood social film directed by saurabh kabra and starring malaika arora, sanjay dutt, urmila matondkar and lots more. the film released on november 7, 2008."
tt1221139,welcome to sajjanpur,"comedy drama shreyastalpade amritarao ravikishan ilaarun shyambenegal mahadev (shreyas talpade) is an unemployed graduate with a bachelor of arts from satna college, who is forced to make a living writing letters for the uneducated people of his village. his real ambition is to become a novel writer. through his humble occupation, mahadev has the potential to impact numerous lives. the movie is a satirical, but warm-hearted portrait of life in rural india."
tt1221142,mumbai cutting,drama rajsingharora abhisarbose neetuchandra masterchinmay jahnubarua rahuldholakia rituparnoghosh shashankaghosh manishjha anuragkashyap sudhirmishra ruchinarain ayushraina revathy kundanshah an anthology of eleven short films from eleven directors featuring stories of life in mumbai.
tt1223922,blue,"action adventure romance akshaykumar sanjaydutt laradutta zayedkhan anthonyd'souza blue is an audiovisual series by swedish audiovisual project iamamiwhoami aka artist jonna lee, music producer claes björklund and directors collective wave. it consists of 11 connected audiovisual chapters connected by its' narrative. it describes the project's own evolution seen from the eyes of the artist jonna lee in relation to their followers."
tt1224454,sirf....: life looks greener on the other side,"drama kaykaymenon manishakoirala ranvirshorey sonalikulkarni rajateshnayyar mumbai, the commercial capital of india, is a city that never sleeps. rapidly changing at a feverish pace with every passing second, it is always on the move and so are the people living in it. in this story, we take an insight into the lives of the people living in this city and how the pace of the city affects their relationships and how they deal with it. no matter what happens life has to go on. this is also a story of four couples and their lives in a metropolitan city. they belong to different social and financial strata and every one has got its own problems to deal with. what one couple has, the other doesn't?"
tt1227524,aashayein,"comedy drama johnabraham anaithanair girishkarnad faridajalal nageshkukunoor the story revolves around rahul singh (john abraham), a compulsive gambler who wins rs. 20 million from a bet and throws a party to celebrate. everyone has a good time drinking and partying till late night during which rahul proposes to nafisa (sonal sehgal). he announces their engagement to all present, then collapses on the floor. in hospital, he learns that he has only 90 days to live. wanting to make the most of his last days, he leaves everything behind and moves into a soothing hospice. the inmates he meets change his outlook on life. as his relationships grow with each one of them, rahul tries to rise above his own needs and live life to the fullest, learning from the courage of those around him."
tt1227762,aladin,"action adventure comedy shubhankaratre amitabhbachchan victorbanerjee dhavalbarbhaya sujoyghosh based in the municipality of khwaish, abused by his classmates, aladin chatterjee, who was orphaned when his parents, arun and riya, died in an accident in siachen valley, lived with his paternal grandfather until the later's passing. now alone, grown up, studying in khwaish university, and still being abused by fellow-college mates, he finds himself smitten by the lovely us exchange student, jasmine. unable to express his feelings for her, he rubs a lamp that was gifted to him on his birthday, which summons a genie named genius. he gets 3 wishes, but wastes 2 of them, but on the 3rd one he insists that genius assist him to win jasmine's heart without any magical tricks. hilarious chaos result when everything seems to fail while an immortal and deadly entity, ringmaster, and his hordes, prepares to confront genius and aladin so that he can acquire more magical powers with the help of the lamp on the day of the sighting of a rare comet and the truth behind the death of aladin's parents."
tt1228707,jimmy,"action crime drama mimohchakraborty ratiagnihotri vikasanand rahuldev rajn.sippy in november 1948, james baldwin left new york and, thanks to a fellowship grant, relocated to paris. the 24-year-old writer would spend most of the next decade there, escaping american racism and his own social alienation, ensconcing himself in the city’s algerian quarters and the community of left bank artists in saint-germain-des-prés, and writing his first books. in his first feature, photographer and filmmaker yashaddai owens imagines baldwin’s first experiences in paris in impressionistic fashion. shooting in black-and-white on 16mm film, owens conveys a subjective feeling of wonder and freedom as baldwin (benny o. arthur) observes and absorbs his new environment, and experiences newfound individuality and erotic liberation. a work of exhilaration, set to a lush original score by paco andreo, jimmy is a portrait of the artist reconnecting with the world."
tt1228726,mr. white mr. black,"action comedy crime sunilshetty arshadwarsi sadashivamrapurkar deepdhillon deepaks.shivdasani hoshiarpur based gopi's dying father asks him to locate kishen and hand-over a piece of land to him, and subsequently passes away. gopi heads out to goa and this is where he will be taken for a ride not only by kishen, but also by kishen's look-alike hoodlum brother, hari; and get involved, along with a group of assorted characters, in the location of diamonds that were stolen by three women."
tt1228744,pranali: the tradition,crime drama nargisbagheri upendralimaye sudhachandran ramantrikha hrideshkamble a never ending journey of a devdasi...
tt1230165,rock on!!,"drama music arjunrampal farhanakhtar lukekenny purabkohli abhishekkapoor aditya, joe, kedar and rob form a rock band, but break up after they fail to make a success of it. they establish regular lives until they decide to reunite and take another shot at fulfilling their dreams."
tt1230448,billu,"comedy drama irrfankhan shahrukhkhan laradutta ompuri priyadarshan when a famous bollywood actor visits a small village for a film's shoot, a poor hairdresser's claim that they were once childhood friends soon makes him the centre of attention."
tt1234250,mehbooba,"drama romance sanjaydutt manishakoirala ajaydevgn asrani tabrezhashmi afzalkhan mehbooba, directed by k. amarnath, is a hindi-language costume drama set in a historical or mythological backdrop. the film stars shammi kapoor, nalini jaywant, gope, achala sachdev, and hiralal. the music for the film was composed by roshan, with lyrics penned by majrooh sultanpuri."
tt1236441,phir kabhi,"drama romance mithunchakraborty dimplekapadia ratiagnihotri gulshangrover v.k.prakash a husband and wife reminisce about the memories that they've hidden from each other and from themselves, and come into their own along the way."
tt1238718,alibaba aur 40 chor,"action adventure drama azghar brownie divyadivedi anwarfatehan sunilagnihotri in a land far away and full of ancient marvels, the battles of the young prince ali, fighting for the succession of his land and the freedom of his people, take place at the hands of a terrible tyrant."
tt1238735,dhoom dadakka,"comedy crime drama jackieshroff anupamkher satishshah gulshangrover shashiranjan at a bangkok 'asian bhai meet' the godfather meets with several gangsters, reviews the reduction in revenue, and decides to induct fresh blood. while fursat lala decides to hand-over this task to his son, zac; mungi lal, a bachelor, has no heir, save for an long-estranged maternal nephew, kamal, and is asked to find him and include him in this gang within 30 days. mungi and his associate, jignesh, head out to mumbai in an effort to locate his estranged sister, angoori, and her son - in vain - as there is no trace of the duo. he recruits the services of private detective johnny english and instructs him to locate kamal. johnny does locate him and takes him to meet with mungi - a move that will result in nothing but hilarious chaos when mungi tells him that he has already located kamal. things get even more confusing after a woman shows up - also claiming to be kamal!!"
tt1241195,aamir,drama thriller rajeevkhandelwal aishwarya vasanbala chinkal rajkumargupta a doctor of indian origin returning to mumbai from london is forced to participate in a terrorist plot.
tt1241334,saas bahu aur sensex,"comedy drama kironkher farooqshaikh ankurkhanna masumehmakhija shonaurvashi after a bitter divorce from her kolkata-based husband, binita sen re-locates to live in modern society, navi mumbai, along with her resentful daughter, nitya. she is soon befriended by a kitty-party group consisting of jasbeer brar, anita jethmalani, dilnavaz noorani, parimal bhosle, lata kodialbal, and sania noorani, whose primary interest appears to be a daytime soap featuring modern characters of two lovers, kunti and arjun. binita gets hired as a teacher, while nitya gets a job at a call-center, macmillan &amp; modi, through stock broker feroz sethna and ritesh jethmalani respectively. while nitya gets attracted to ritesh, she is a little dejected after she finds he has a steady girlfriend in kirti wagaskar."
tt1242530,what's your raashee?,"comedy drama romance harmanbaweja priyankachopra anjansrivastav manjusingh ashutoshgowariker what's your raashee? yogesh patel, a young man in a hurry. yogesh must find his dream girl within 10 days to save his family from utter ruin. finding the dream girl is tough enough. finding her in a hurry is even tougher."
tt1242782,luck,"action adventure drama mithunchakraborty sanjaydutt imrankhan ravikishan sohamshah suddenly finding herself in the never-before-seen land of luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around."
tt1242843,contract,"action crime drama davidbueno vibhacheebur raajgopal sakshigulati ramgopalvarma an expression about the collision of two different types of life, a life filled with bliss, relaxation, and instant gratification versus a life in constant pursuit to achieve something great."
tt1244093,hisss,"comedy drama horror mallikasherawat irrfankhan jeffdoucette divyadutta jenniferchamberslynch after being diagnosed with brain cancer, a desperate american man kidnaps the reptilian lover of the snake goddess in hopes of gaining immortality."
tt1245774,jail,"drama neilnitinmukesh manojbajpayee aryababbar mirzaaliquli madhurbhandarkar in the pursuit of happiness a man seeks guidance from a trickster and a fraud, however this relationship is fraught with danger."
tt1252488,haal-e-dil,"drama romance amitapathak nakuulmehta adhyayansuman nassarabdulla anildevgan while traveling by train shekhar attempts to woo sanjana sharma, but finds out she had given her heart to a former boyfriend, rohit, who is no more. both share some misadventures en-route to simla, and upon arrival shekhar openly declares his love for her knowing fully that this decision will bring nothing but heartbreak for him."
tt1252562,khushboo: the fragraance of love,comedy drama romance rishirehan avantika thomastevana nassarabdulla rajeshramsingh 
tt1252594,aasma: the sky is the limit,"drama hrishitaabhatt seemabiswas nauheedcyrusi mansidovhal rohitnayyar aasma is a story about lives of six friends, set out on a mission : a mission to touch the sky with their brilliance, talent and sheer dedication. the success story of a theatre group that embodies the love and togetherness amongst these friends. it’s a story of people who have faith in spite of the agonies and tribulations that life presents to each of them."
tt1252596,ajab prem ki ghazab kahani,"comedy romance katrinakaif ranbirkapoor darshanjariwala smitajaykar rajkumarsantoshi when his love interest doesn't show up for a meeting, a man and his friends go to goa in order to find her, where they discover she loves someone else."
tt1252614,sankat city,"comedy crime drama kaykaymenon rimisen anupamkher chunkypandey pankajadvani owning several aquariums, fish-loving mumbai-based guru makes a living stealing cars, getting them to his garage-owner friend, ganpat gajanan jagirdar, and re-selling them through an associate, sharafat. one day he steals a mercedez and takes it to ganpat. they inspect the car, find a bag containing rs.1 crore, decide to keep it and improve their lifestyles. ganpat 'refurbishes' the vehicle, and sharafat finds a buyer in suleman, who quite unfortunately, recognizes it, and informs the owner, fauzdaar - a ruthless gangster and money-lender. guru is located, interrogated brutally, and agrees to return the cash which is still stashed in the garage. when he goes there - ganpat, who had hidden the cash, has met with an accident, is gravely injured, and requires immediate hospitalization. while recuperating, the doctor finds that he has completely lost his memory. with rising fears of a meteor crashing in the city..."
tt1255873,hari puttar: a comedy of terrors,comedy drama family jackieshroff sarika saurabhshukla vijayraaz rajeshbajaj luckykohli 
tt1255951,de dana dan,comedy akshaykumar sunilshetty katrinakaif sameerareddy priyadarshan two down on their luck men try to kidnap a wealthy businesswoman's dog to demand a hefty ransom from her. but things go haywire when the dog goes missing.
tt1259755,boond,"action crime drama navinberry pankajberry birbal sudhirdalvi inayatmahshar the story of neelam, a poor girl and her encounters with different men in her life, while searching for love"
tt1260689,summer 2007,"crime drama thriller ahrazahmed punitaneja arjanbajwa neetuchandra sohailtatari thinking that the internship they've just signed up for will be a breeze, five disaffected medical students receive a rude awakening. hoping to be stationed near goa, enjoy and have some fun, they instead find themselves in a remote place.they're assigned to a rural village in india crippled by poverty, malnutrition and sickness."
tt1261047,gulaal,"crime drama mystery kaykaymenon rajsinghchaudhary jesserandhawa deepakdobriyal anuragkashyap a law student witnesses the struggles of the rajputs, deception, homicide and crime after being elected as general secretary of his college."
tt1266140,mirchi: it's hot,"crime bobbykhan niloferkhan sambhavnasheth nirmalpandey dineshd.awasthi cast cast overview, first billed only: bobby khan nilofer khan sambhavna sheth nirmal pandey ... sirji harish patel ... ilyas khan ankush mohite archana puran singh ... durga pandey mubin khan rajeev awasthi ibrahim merchant imtiaz sultan kanwal priyanka sinha dost mohammed yusuf baba"
tt1266545,chamku,action crime drama bobbydeol priyankachopra irrfankhan akhilendramishra kabeerkaushik a traumatized child becomes a political activist but agrees to become an assassin upon being captured.
tt1266583,mumbai meri jaan,"drama pareshrawal kaykaymenon irrfankhan madhavan nishikantkamat shortly after 1800 hours, 11 july 2006, mumbai was shattered by seven bomb blasts on western railway stations: matunga, mahim, khar, bandra, jogeshwari, borivali, and bhayandar. it took the police and ambulance over an hour to attend at various sites. this incident changes lives of thomas, originally from chennai, who sells tea from his bike; rupali joshi, a tv news reporter, who has to deal with the death of her to-be spouse, ajay kumar pradhan; suresh, in debt, starts to suspect all muslims, especially yusuf; inspector tukaram patil, about to retire, goes about collecting bribes as usual, much to the chagrin of his embittered, honest and soon to-be suspended subordinate, sunil kadam; while nikhil agarwal, a nationalist and environmentalist, debates whether he should re-locate to the united states, along with his pregnant wife, sejal."
tt1267400,thodi life thoda magic,"drama saahilchadha arbaazkhan anitaraj jackieshroff aanandrai the story revolves around one such man (mk), who brings smiles to everybody's faces. he touches the lives of the people who are busy trying to fulfill their dreams in this competitive world of media and television, making them realise that happiness and magic doesn't exist anywhere outside their being but is within..."
tt1267500,phoonk,"drama horror mystery sudeep amrutakhanvilkar ahsaaschanna ashwinikhalsekar ramgopalvarma while on vacation, children and their father are terrorized by their mother and wife respectively."
tt1274295,kaminey: the scoundrels,"action comedy crime shahidkapoor priyankachopra debmukherjee shivkumarsubramaniam vishalbhardwaj two brothers, as different as chalk and cheese, find their lives intertwined when one puts himself in danger via a `get rich quick' scheme and the other finds there is a price on his head."
tt1275863,love aaj kal,comedy drama romance saifalikhan deepikapadukone rishikapoor rahulkhanna imtiazali two lovers break up after they realize that their career goals are pulling them in different directions.
tt1278447,sikandar,"crime drama mystery parzandastur ayeshakapoor sanjaysuri madhavan piyushjha the film begins after alexander the great (sikander in hindi/urdu) conquers persia and the kabul valley and approaches the indian border at jhelum. sohrab modi plays the indian king puru (porus to the greeks). the story goes that when sikander defeated porus and imprisoned him, he asked porus how would he like to be treated. porus replied the same way a defeated king is treated by the winner (meaning killed)."
tt1279105,ramaa: the saviour,"animation action adventure sahilkhan tanushreedutta meghanjadhav koushtuvghosh hadiabrar ramaa - the saviour is a 2010 bollywood adventure film produced by paul london, written by reshu nath and directed by hadi ali abrar. the film stars sahil khan and tanushree dutta and features the wwe wrestler, the great khali in his second indian movie after kushti"
tt1280558,a wednesday,"drama thriller anupamkher naseeruddinshah jimmyshergill deepalshaw neerajpandey prakash rathod, a retired police commissioner recounts the most memorable case of his career wherein he was informed about a bomb scare in mumbai by an ordinary commoner."
tt1283926,my friend ganesha 2,"animation family harshchhaya kurushdeboo bhairavigoswami alihaji rajivs.ruia a lonely boy, vashu, gets his new friend, ganesha, and adventures begin"
tt1285241,don 2,"action crime drama shahrukhkhan priyankachopra hrithikroshan ompuri farhanakhtar having conquered the asian underworld, crime boss don sets in motion a plan that will give him dominion over europe."
tt1285245,lahore,"action drama sport farooqshaikh nafisaali aanaahad sabyasachichakraborty sanjaypuransinghchauhan muharram procession through lahore bazaar, crowded streets and buildings."
tt1287847,mukhbiir,"crime drama mystery sammirdattani rahuldev ompuri aloknath manishankar after being orphaned at the age of 12 and living with incompatible relatives, kailash ends up on the streets, is picked by police and lodged in a cell at the age of 18. it is here he will be interrogated by s.p. rathod and given an option of either rotting in jail or spying for him. he undertakes to co-operate fully with rathod, undergoes training, and infiltrates a gang of andhra pradesh naxalites - successfully arranging the death of its' leader, mahendra thapa."
tt1288638,dasvidaniya,"comedy drama vinaypathak saritajoshi rajatkapoor saurabhshukla shashantshah a man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die."
tt1288644,mere khwabon mein jo aaye,"drama fantasy musical randeephooda raimasen arbaazkhan javedakhtar madhureetaanand mere khwabon mein jo aaye is the story of maya. maya lives in new delhi is married to vikram and has a daughter priya. maya's life is mundane and centers around her family. one evening she overhears a conversation between her husband and another woman and realizes that he's having an affair. her simple, family centric life around her breaks down and she realizes how vikram had slowly degenerated her confidence and self-esteem in the past few years of their marriage. he stopped her from singing and abandoning all her dreams. during a conversation with her neighbor mrs. mathur, who is looking for an ideal tenant, she conjures up her fantasy man, jai. through jai, who keeps reoccurring in her dreams in different avatars, she regains her confidence. he inspires her to pursue her ultimate dream of singing."
tt1291465,raajneeti,"action crime drama naseeruddinshah arjunrampal nanapatekar ranbirkapoor prakashjha it is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. as the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. the darkness that rises from their souls threatens to envelope all that they hold precious. until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. raajneeti is the story of indian democracy. and its ugly underside. it is about politics. and beyond."
tt1292642,allah ke banday,"action crime drama varunbhagwat vikramgokhale zakirhussain bharatjha farukkabir allah ke banday tracks the journey of two boys who commit their first murder at the age of 12. sent to juvenile prison, they return to take over the vast slums where they grew up"
tt1292703,oye lucky! lucky oye!,"comedy crime drama abhaydeol pareshrawal neetuchandra archanapuransingh dibakarbanerjee lovinder singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested."
tt1301698,1920,"drama horror mystery rajneeshduggal adahsharma anjorialagh rajendranathzutshi vikrambhatt 1920, india. after forsaking his family and religion, a husband finds his wife is possessed by a spirit."
tt1305840,aloo chaat,"comedy drama romance aftabshivdasani aamnashariff lindaarsenio sanjaymishra robbygrewal what do you do when your entire family is against the bride of your choice? do you replace your family? or do you replace the bride? or do you make an aloo-chaat of your life? aloo chaat the film, is rich in masala - with plots within sub-plots, with wisecracks dripping endlessly like that tangy chutney, and is a treat that you don't want to miss.it tickles you, shakes you, rattles you, and gags you as it takes you through the narrow lanes and equally narrow minds of orthodox delhi parents, to a wider world of love and romance, and an unexpected twist in the tale..."
tt1309561,lamhaa: the untold story of kashmir,action drama thriller alisha asifbasra bipashabasu burhan rahuldholakia 
tt1314274,hulla,comedy drama sushantsingh kartikarane rajatkapoor mandeepmazumdar jaideepvarma a stockbroker who moves into a flat finds that he cannot sleep because of the loud whistle blown by the night-watchman. this leads him into conflict with the building's secretary who insists on the use of the whistle.
tt1314367,ru-ba-ru,"drama romance thriller ratiagnihotri shahanagoswami randeephooda kulbhushankharbanda arjunbali bangkok-based tara mishra and nikhil singh meet at a wedding ceremony and fall instantly in love with love with each other. tara and nikhil have been together for a long time, and tara's ready to tie the knot. but workaholic nikhil thinks their relationship is fine the way it is, believing he has no time for marriage. bit by bit, their romance begins to unravel … until a little magic enters their lives."
tt1324025,rafoo chakkar: fun on the run,comedy crime drama sadashivamrapurkar tinnuanand nauheedcyrusi shaktikapoor b.h.tharunkumar 
tt1324059,wake up sid,"comedy drama romance ranbirkapoor konkonasensharma supriyapathak anupamkher ayanmukherjee wake up sid! is the story of a lazy mumbai college student who does absolutely nothing, with a turn of events will sid realize his potential in this world and become a success in the fast-paced life of mumbai."
tt1324076,fox,"crime drama mystery arjunrampal sunnydeol uditagoswami sagarikaghatge deepaktijori the thirteen-part series recounted the lives of the titular fox family, who lived in clapham in south london and had gangland connections."
tt1324078,kal kissne dekha,"action crime romance brahimachabbakhe jackybhagnani nushratbharucha davidbueno viveksharma nihal singh from chandigarh is a seemingly simple yet unconventional boy. he talks too much, questions everything and builds complicated gadgets in this spare time. he has a brilliant mind and an oddball sort of charm. he adores his mother, has dreams of studying in the most elite institute of science and always looks for big ideas in small things. but, there is a big but... nihal has a secret."
tt1327035,dev d,comedy drama romance abhaydeol mahiegill kalkikoechlin dibyendubhattacharya anuragkashyap a youngster who has to fight against all the odds in order to achieve his desires.
tt1327833,sorry bhai!,"comedy drama romance shabanaazmi bomanirani sanjaysuri sharmanjoshi onir scientist siddharth(sharman joshi) is given ""ma kasam"" by elder brother harsh(sanjay suri) to bring her along for his wedding with aaliyah(chitrangada singh) to be held in mauritius. their mom(shabana azmi) is least interested in attending the wedding because harsh is getting married against her wishes. dad(boman irani) and siddharth succeed in bringing mom to mauritius where aaliyah is siddharth"
tt1328634,new york,"crime drama history johnabraham neilnitinmukesh katrinakaif irrfankhan kabirkhan an argentinian girl, about to turn 18, leaves on a study trip to new york, and then decides to stay there. her caring father goes after her to get her back before her mother can get too worried."
tt1334254,maharathi,"crime drama mystery naseeruddinshah ompuri bomanirani pareshrawal shivamnair after his boss, jai singh, commits suicide, subhash, a chauffeur, hatches a plan to win his insurance money. he teams up with jai's wife, mallika, to make the suicide look like a well-planned murder."
tt1334413,jumbo,"animation family akshaykumar laradutta dimplekapadia rajpalyadav kompinkemgumnird desperate to prove to his peers that he’s more than a chubby kid that never wins at anything, little don wishes to win his local talent show by performing a stageplay inspired from a storybook written by his late parents. when unfortunately a bully stole that book, at the same time a little ghost appeared from the spirit world asking for don’s help to reunite her with her parents’ spirits. the two new friends then embark on an exciting adventure to help each other and learn the true meaning of friendship."
tt1334437,blue oranges,"mystery rajitkapoor ahamsharma poojakanwal richashree rajeshganguly when he's called in to investigate the murder of a former art student (pooja kanwal), nilesh bhargav (rajit kapoor) turns to the woman's paintings to see if they might hold clues to her killer's identity. was it (aham sharma) the boyfriend she abandoned years ago and whom the police suspect? or was there another with the motive, means and opportunity to do her in? rajesh ganguly directs this entertaining whodunit."
tt1334470,raavan,"action adventure crime abhishekbachchan aishwaryaraibachchan govinda 'chiyaan'vikram maniratnam bhagwan shri indra must assume human form to overthrow the tyrannical demon king lord raavan. villagers across india burn effigies in support of their chosen leader. the story becomes personal for ganga, who loves raavan and wishes to tame him."
tt1339313,jalwa: fun in love,comedy drama ganeshacharya nehabhatt daisy alig. rajivs.ruia 
tt1340838,raaz: the mystery continues,"drama horror mystery kanganaranaut adhyayansuman emraanhashmi vickyahuja mohitsuri a beautiful lady turns up in an architect's masterpiece.when he founds that she is real, he realizes that she is haunted and hunted by the reasons they have to find out"
tt1343362,do knot disturb,comedy drama govinda sushmitasen riteshdeshmukh laradutta daviddhawan do knot disturb is a comedy movie which is based on a rich businessman who wants to hide his extra marital affair with a supermodel. he bribes a waiter into pretending to be the model's boyfriend. mistaken identities and misunderstandings follow which are sure to take the viewers on a hilarious ride.it is a remake of the french movie la doublure (the valet).
tt1345777,ishqiya,"comedy drama romance naseeruddinshah vidyabalan arshadwarsi salmanshahid abhishekchaubey while on the run from goons, a man and his nephew fall for a kidnapper's seductive widow."
tt1351224,pyaar impossible!,"comedy romance udaychopra priyankachopra dinomorea rahulvohra jugalhansraj be-spectacled geek, abhay falls in love with college hottie, alisha and silently slinks away into the shadows when he realises she's unattainable. seven years later, he re-enters her life as the nanny and hopes to woo the single mom, this time at least. does he succeed?"
tt1363125,naughty @ 40,"comedy drama govinda yuvikachaudhry anupamkher smitajaykar jagmundhra laxminarayan kapoor lives a wealthy lifestyle in london along with his religious wife, maya; son ravinder; and two nephews, sandeep and randeep. while the nephews have adapted themselves to the country and women, ravinder is still a virgin at 40, and is a sleep-walker. after getting his leg pulled constantly, he asks his father to get him married, and is introduced to a statuesque beauty - who rejects him after discovering his sleep-walking disorder. his parents then get him married to gauri, and he hopes to end his celibacy, in vain albeit, as she turns out to be child-like and naive. frustrated, unable to get intimate he befriends a caucasian female, sharon, and decides to marry her. watch what response he gets, and the impact this has on everyone."
tt1363363,chatur singh two star,"action adventure comedy sanjaydutt ameeshapatel anupamkher satishkaushik ajaychandhok bumbling cop chatur singh is sent on a special mission to south africa to solve a high profile case involving the murder of a politician and a cache of diamonds. but before he can redeem his botched up career he must deal with a bunch of loonies which include a crazy mafia don, a weird taxi driver, a hysterical boss and a pretty damsel in distress."
tt1368453,chargesheet,drama thriller devanand divyadutta devshikhanduri hansalmehta devanand the story revolves around the murder case of an actress.
tt1369669,jai veeru: friends forever,action crime drama rakeshbedi mahekchahal surajgodambe dineshhingoo puneetsira 
tt1370429,99,comedy crime drama kunalkhemu bomanirani sohaalikhan cyrusbroacha krishnad.k. rajnidimoru 99 is a 2019 indian kannada-language romance film directed by preetham gubbi and produced by ramu. the film stars ganesh and bhavana in the lead roles.the film was released on 1 may 2019. it is a remake of the 2018 tamil film 96 which was reported to have similarities with the 2016 movie blue jay.
tt1372266,kisaan,action crime drama jackieshroff sohailkhan arbaazkhan nauheedcyrusi puneetsira a bitter family battle ensues between a father and his sons when a businessman makes a deal that entices farmers to sell off their properties.
tt1372304,wafaa,drama mystery romance rajeshkhanna shahibchopra lailakhan ahadkhan rakeshsawant a recently widowed woman must deal with a male claiming to be her husband.
tt1372681,aa dekhen zara,"action crime drama neilnitinmukesh bipashabasu biswajeetchatterjee sophiyachaudhary jehangirsurti a photographer (ray) has nothing going for him, until he inherits a camera from his grandfather. this changes his life in a way that he could not have ever imagined in his wildest dreams."
tt1372694,gumnaam: the mystery,"crime mystery romance dinomorea mahimachaudhry sumanranganathan arunbali neerajpathak mumbai-based model and aspiring actress, ria (mahima chaudhary), meets with stuntman, dev (dino morea), and both fall in love. shortly thereafter, she gets an offer to act as a lead actress with renowned film-maker, muni gandhi, and accordingly re-locates to shimla to start the filming. enroute, she excitedly telephones dev and tells him of the scenic surroundings as well as the echo of bells in a tunnel that emanate from a hanumanji mandir. several days later, when he does not hear from her, he decides to travel there. but before he could do so, he does get her telephone call in which she sounds distressed and asks him to help her. when he asks about her location, she is unable to provide any, and the phone gets disconnected. the question that haunts dev is: where is ria, and how is he going to assist her when he does not even know her location?"
